F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,Country,Latitude,Longitude
-0.61966238573763,-0.245420847947672,0.311358940642741,-0.057831922015162,-1.61567386699928,0.286753698499762,1.49284293688194,1.66400773864795,0.292565944916542,0.336930229005602,0.210213375864832,0.650957390018693,-0.327559846087657,0.462685860741901,-0.418708452721619,0.40662564980314,-0.384961430228494,-0.561527219191392,-0.468144130736394,1.46709584472783,-0.867064523648971,-1.1010295646804,-0.532121074964154,-0.95688699197838,-0.359355200428446,-0.470028081213731,-0.528308943012881,-0.461622291319934,-0.772229377584833,-0.575176255790256,-0.609751787675468,-0.346858602671192,-0.398372020536601,-0.3221566344463,0.889568712324937,1.52632662010221,1.34055091399055,-0.314544568034791,1.48115460606498,0.235593596080016,-0.918469585667368,0.144273402254243,-0.857746481997536,-1.23618769970869,-1.04711418708396,-1.5071252684743,-0.534669450244611,-1.20092929590076,-0.672901378773321,-1.19817053786348,-0.796928895398361,-0.033467571477073,0.110878198123227,0.636061083413373,0.066568709448623,-0.441132874454305,0.22707022525927,-1.3299776093978,-1.31348352080225,-1.36044426920707,-1.15873300662801,-1.47861169965517,-1.36761629419951,-1.19458971809637,-1.21820957900435,-1.04683740193195,-1.05077797813521,-1.06034845178734,Australia,-35.3,149.12
2.70762645570082,3.8793388430028,1.93403430435694,-1.48103688746627,-0.042343596669594,-1.28935340128764,-0.596883489089763,-0.861786980728119,-0.125732169167213,-0.065094178224977,0.04582185149025,0.454224596532222,0.997582724839178,0.913893359811495,-0.151890470211314,0.603719010730947,0.005271132973263,2.05263135446907,2.44323351427066,0.752340351332919,-0.260216957922882,0.597870441293344,0.09635769733275,0.987149258698865,1.22954702310771,0.420068906497983,0.417324985029458,0.246861632358484,0.417789340872716,0.20441371838049,0.405032420601007,0.089041395237385,0.298280557505817,0.180982033683314,2.78450251312965,2.16572229750143,2.1518634131547,3.08737763592533,3.45867501758083,0.387676597354032,0.914045622314616,-0.334468052774486,-0.400268700619163,0.31068496340887,-0.358830269388007,-0.832809869234256,-0.016149564387037,-0.27281065662073,-0.679921255688297,-0.496904547798846,-0.519441293032352,0.938889127631895,0.565090126943035,0.290198717149094,5.82904634992532,1.51827169769654,0.244985093428884,1.43883587166642,1.45195267811761,0.846519757365168,1.15866668698654,0.765089023783035,1.07237944260467,1.09075994426716,0.653168390380413,0.545509338812878,0.827220005955679,0.736504048425222,Australia,-35.3,149.12
0.008123987273049,0.542610227908109,-0.242069440728444,0.456267114161403,0.795051780504714,-0.442086429319365,-0.589664627446408,0.136335381032383,-0.338069997817639,0.28985241264953,0.264853246937318,0.50261856028317,-0.47845941480895,0.202496884262445,-0.155865447147309,-0.386836134739363,-0.453831974920699,0.524291008408936,0.736263299680298,-0.350808937021184,0.721158615493642,1.59209724029602,3.44866555671676,2.55098421625559,2.45476606364316,1.49316651632328,3.11746035111359,0.447220346437794,0.342436293726874,0.6309107800687,-0.063819295776493,0.4884151231083,0.627473555453812,0.90255416221474,-0.301406399723501,0.83807712279917,0.370831284135903,0.080988984942787,0.40666118773439,0.501943610406753,-0.138876449316907,0.440290390899646,-0.401312119188595,-0.092445038362141,-0.478430705244638,-0.293736857206083,-0.093993770545501,0.003493329613983,-0.389798235294822,0.542066182424582,0.85386840188921,-0.228843175744833,-0.106277111591111,-0.667310514248942,5.22516596900483,0.489530016567191,0.196899506799425,0.849194093092433,0.79880971009374,0.304466709702973,1.82351498266624,-0.389483213983236,-0.306037502664003,0.126200218683654,-0.286789013927109,0.32049638394722,1.14286171043379,1.01094588047776,Australia,-35.3,149.12
-1.13825878908908,-0.963135651244154,6.363602552012,0.068002340255632,-1.74372382940498,-0.827526015357169,1.16614013835588,1.77225720422534,1.11340203436476,0.6297182070598,1.17118995440083,1.07885204972303,0.368845372524463,0.601209064573294,1.16302341131573,0.807715851616972,0.957325107423932,-0.438935501235192,-0.266450473626347,1.09093165792416,0.429643586608675,0.634043775821272,0.354549701806522,-0.636934907169246,-0.303787798994626,-1.13832528863921,-1.43597962866593,-1.92161006552651,-2.00483730123727,-2.33714661962988,-2.15051954755704,-1.94538416511528,-2.06413710280578,-1.69142915948089,-0.378538927033207,0.495378778383838,0.408494286277304,-0.165591282157586,1.41605638300806,1.71589047638297,-0.070430658587044,1.35543838532435,0.126326668212177,0.635399186163721,0.685658542365414,-0.710068779291514,0.38976210333017,-0.720998534699904,-0.323310127512791,-0.79975671940384,-0.930757727316784,-0.331425029381578,0.52316679995472,1.19650547389125,5.48976411163246,1.00869545306401,0.945252408975564,-0.289997184748965,-0.537804279294866,-0.435580744598277,-0.4220064144167,-0.728954534929548,-1.0358018262533,-1.1830840653078,-0.760115545195604,-0.745926123875781,-0.860583719234631,-0.644129009772851,Australia,-35.3,149.12
7.27190268878723,7.97094317264307,3.0250388069113,1.04196369642429,-1.52660211773322,-2.09796989680351,0.604032861117979,-1.20695557141988,1.86707232531639,-0.401416988754202,-0.093924553284337,1.71627305007126,1.77770102197036,0.844777396590123,-1.10079653005638,0.544988845241576,-0.116391001419315,5.25266966303741,6.19947064290825,0.87541521956838,0.940526571245869,0.180440793996246,0.921476909963277,2.12459115309928,0.281457124754946,1.18892039146083,-1.41165261412001,2.11537383105354,-1.28702436359305,1.46495909299511,-0.736087465640303,-0.09893727378758,-0.569076163433428,-0.144556939615243,3.10036838660018,3.31445037472228,0.340097985190646,-0.112593749625838,2.05484618726756,-0.161569853016684,0.343821892280151,-0.313341522556095,0.444382583679043,-0.56177410050937,-0.98230329476629,-0.701898320409287,0.107706240788102,-1.10993270019354,-0.100332126243961,-0.774198432462451,-0.676419413146964,1.46400026402859,1.21243448313522,-0.927552508340607,-0.965150742462618,-0.724476923873399,0.455859819826024,0.398050519593465,-0.957330749615326,-0.067251599581996,-1.51244278557904,0.328275880309724,-1.03573240422861,-0.195954059169304,-1.11709163841211,-0.68684599777366,-0.928348593760686,-0.853202427088303,Brazil,-15.75,-47.95
-0.660517353377776,-0.427019982588092,-0.66484882913838,0.05523245150078,-0.782773473181772,0.216092858242909,1.12265097270957,0.427032250517085,0.194723984791789,0.853828167195532,-0.166405015861317,-0.040656412915518,0.19358896252829,-0.207870354552119,0.088048297761097,0.200623228963736,0.554846369174826,-0.571535314186602,-0.393822951161828,-0.781369635981798,-0.255899074222443,0.083261792268134,-0.587020492664416,0.493590398818082,-0.720512729178749,-0.736065372491007,-0.031832392051391,-0.733971245474567,-0.803658972502356,-0.36260867900035,-1.08114675569672,-0.737109309894315,-0.923458118535687,-0.282254229804924,-0.506503336417671,0.322499215180497,0.225881896125419,3.24079316991199,0.121476728887858,-0.195842454983644,0.66227824159032,-0.040028995617713,-0.893724660927608,-0.28217034327053,-0.854786603831966,-1.05927419191788,-0.288078845451452,-1.12155422714325,-0.887646288485413,-1.13140121665407,-0.498578817111414,-0.345300483707175,0.059828009970984,-0.720391701695992,6.96034636387004,1.04394739094004,-0.559096483399755,-0.232003887236764,-0.513745680915128,-0.608843783793331,0.064649102788272,-1.24715947496715,-1.22331468192617,0.479593268910061,-1.27834249048504,-0.858446066239264,-1.09052238082992,-0.452471671099582,Brazil,-15.75,-47.95
0.070265221454968,-0.44641869455147,0.427024698967999,1.36350841815822,0.708114397500729,-0.311877610928179,0.688736396300761,-0.096051549146868,0.415888285586959,0.159715132699046,0.277829824689517,0.435050462708742,0.089519988312302,-0.179369753738077,-0.232306020502274,-0.116175085808539,0.284053346227926,1.28692838700285,0.64988519313585,1.66460820676171,1.25989835255457,0.851190938816312,0.215474455399342,0.250328626409084,0.141674845411474,-0.356511549960755,-0.307082323766755,0.216690471987507,0.255250529616399,-0.291927346812568,0.089281078058347,-0.20697664329528,-0.105894189914632,0.07188955120511,0.006061402604776,-0.47047755338119,0.046975857878616,0.038869861866367,-0.275066422743793,-1.29278049974978,-0.415498025752472,-0.984016646618667,-1.05625785291773,-1.34204520154477,-0.640223599134761,-0.478518964927866,-1.31155000541004,-1.19974848843234,-1.09662004464551,-1.11917704409989,-1.08237200000235,0.328789381641768,-0.394796597202435,0.110064794837937,-0.6340474685599,-0.50376616363289,-1.25884067114034,-0.212505179332879,-0.747371127880184,-1.4057611983399,-1.42368346331525,-0.837182678673905,-1.06310352507926,-1.11764535255509,-1.07670566819219,-0.69776954744227,-0.985811489537715,-1.18784447986215,Brazil,-15.75,-47.95
-0.524273702554026,-0.369157642526202,-0.744186234091289,-0.020526206581338,0.124748649908014,0.858669531359021,0.294291403617194,0.622503385674974,-1.19767285066756,0.978062769114325,-1.00936953770791,0.248189723899461,1.42857215825165,-1.04649956753437,-0.019052012025197,-0.179366724408838,0.014256109185024,-0.075661679369055,0.030029288874894,-0.680966454000238,-0.409525585970957,0.188340445238858,0.422598711306562,0.95874822047915,2.12447686256546,1.48447988504132,2.00886857302493,1.19569079152176,0.510542445183222,0.535810025825768,-0.241318803940716,-0.169254818143518,-0.287135478908183,1.28081989310114,-0.189575156036592,-0.226204252376834,-0.618736558061155,-0.990130723474051,-0.532057706975551,0.693954449888334,1.37545229797413,0.872418763547072,0.551934731277617,0.690858035501011,0.088303251090473,-0.291516473107423,0.639012503687488,-0.823358665809111,-0.369614486340044,-0.020675314407268,1.12655251462269,0.590260550510352,0.485836082825897,-0.325613332774097,0.167215262820722,0.240205162548768,1.60056989247712,1.41816424055131,2.26883133713555,0.383112222338588,0.227842895172114,0.305392611183647,-0.743373448145954,-0.042700364116356,-0.684074069793159,-0.206521001863288,-0.296521933787924,1.13374264717337,Brazil,-15.75,-47.95
-0.470813465412693,-0.295736764391174,-0.497714132616072,0.748540775541049,0.478668022108354,0.602810658464186,-0.120746107519094,-0.67355345807341,-1.01150261214023,-1.13822878235012,0.248822953626864,-1.4699117502104,-1.07410709271228,-0.696635794187623,-0.134051934530332,-0.217127569525123,-1.28648026583724,-0.524687775828318,-0.438526673166615,-0.481468288134985,-0.094889647211993,0.708059602958911,-0.238161361186616,0.767734291998146,-0.280976699411059,0.433636417126205,0.349498214533781,-0.322299191040879,1.10810761543343,0.564862733206412,0.302069443632362,0.263755335023325,0.332581972864934,-0.080109148858528,-0.559368273150932,0.247149779033762,0.184124936596583,0.245282928384774,-0.005710833067431,-0.492850776191351,0.965668695262199,-0.506681523029178,0.133846000895299,0.966743875538634,0.150043148434591,0.66378051191307,0.101917506364954,0.407379097573313,-0.501182189295622,-0.118126034862059,-0.176593083737985,-0.229400685818946,0.237885172031947,0.81331350732778,-0.444134482285405,-0.169532627855645,-0.639081821276194,2.34749857101996,-0.243923453697158,-0.116763467034056,-0.248757943865173,0.329593572994387,0.593700697930688,0.17585203574577,-0.377525933993302,-0.345164904500714,-0.212298235658706,-0.6760621301218,Brazil,-15.75,-47.95
0.463045905215388,0.38485060869674,-0.400234148061713,0.342197773670165,0.722154963553986,-0.186072530447662,-0.532003755132723,0.07951962647553,0.061655582281979,0.174022807194793,-0.078301552590823,0.576381830796728,-0.18328215795434,-0.401893789794568,-0.598856736973129,-0.083026479457442,-0.296928977385685,0.190101768406763,0.265605849985499,-0.757024887004297,-0.48529496913092,-1.05048395479272,-1.21737309459917,-0.950980087466554,-0.702330825972367,-0.96776229788442,-0.667961077131243,-0.504872653684755,-0.064700512926982,-0.443992430666536,-0.46570963837196,-0.149557821398273,-0.097183693686222,0.134747965093014,2.1775667524142,1.64627797309821,-0.138566669054366,0.401208787986435,0.290005219982664,-0.172561749587557,-1.18951006914695,-0.725355213552213,-1.21896395991698,-1.06089683575273,-0.863465930761053,-0.752646278475112,-0.609751143149101,-0.926539408495112,-0.390101045778579,-0.971950764895091,-0.6370690761224,2.1005521736109,2.24715980143762,-0.678427741815998,-0.154996264423638,0.408213982387249,-0.894479643984119,-1.08129761336709,-1.12094313967121,-0.808287601072084,-1.11061249516918,-1.23606509701011,-0.726770675068643,-0.930561738116509,-1.29455808458998,-0.459830259148454,-0.197774929338521,0.395284023221832,Brazil,-15.75,-47.95
0.094495451878798,-0.100715790809147,-0.124946393400564,1.7441673499911,0.136464638822187,0.059297584902499,1.02397094457626,0.162710472083064,0.510095582339777,0.112301903377001,-0.005005525711173,0.284004984970201,0.162845996580901,0.177412352958843,1.0848840708123,0.147765980835371,0.260761913933449,1.56101051815078,1.12845804150136,0.821243553959502,0.429781881816163,0.277025286950785,1.0706691971981,0.06332502031783,0.682845648661093,-0.295487119039877,0.207734799354333,-0.225741743939754,-0.636812278447521,-0.497222753967162,-0.556144966728505,-0.678384326438675,-0.107042652704465,-0.584775566986493,2.05481790593012,1.66994809052275,0.334236707469171,-0.124866673826057,-0.149970390029234,-0.834942727032956,-0.820095693184869,-0.829551946989518,-0.726885391167049,-0.034466453793976,-0.348645475541781,-0.984178266383016,-0.610983755426884,-0.236502315379544,-0.104947273649493,-0.232667292064188,-0.251018069952368,2.10990524981637,2.40531565410745,0.848639550041535,-0.608085010853036,0.557435454968334,-0.295601726664268,-1.20154809346187,-0.497099059899414,-1.03873897952755,-0.787587672407632,-0.434105440167127,-1.12198331945235,-0.881579959069895,-0.783256820142827,-1.01855506314424,-0.439087228791966,-0.966697040656312,Brazil,-15.75,-47.95
-0.602456349839408,-0.57129080077681,0.312912902310321,-0.392863930567196,-2.3722396325415,0.977594458969336,1.57308690067821,1.63933135198587,1.64662304026652,0.350095925631861,1.28962888508298,0.581353665548193,-0.295229720023174,0.568840617074578,0.839158044390491,1.19127954612309,0.41487870250908,0.058064750330405,-0.088624882426441,1.84231567602959,-1.14019550961862,-0.212986978291508,0.127498717383084,-0.860716376208805,-1.24708908095202,-1.71932115483913,-1.21060908530037,-1.55550564094334,-1.59797572042888,-1.31188560892508,-0.4826785468803,-1.65461490513232,-1.08755563022858,-0.380805535489041,2.39663032233208,1.72061590167539,0.652293113880386,-0.003807664330598,-0.757643075785585,-0.00673887759995,-0.85566090251257,-0.735273499165431,-1.00121554720866,-0.986019345339269,-0.954770677759136,-1.33157528411011,-1.04523760417235,-0.671127776249991,-0.725552921519061,-0.62207023932608,-0.365316262262014,2.34120963304594,2.30592374002779,1.90701934795725,0.062656892476653,-0.282336873876606,0.290549424931457,-1.33125697767141,-0.888181793635769,-1.22529729055657,-1.11997722393054,-1.24799170192588,-1.42438367553547,-1.09222091006541,-0.546286524325391,-1.14717008594986,-0.896370998404476,-0.70038304313724,Brazil,-15.75,-47.95
